"지역","연령(만)","성별","신장","체중","BMI","체지방률","허리둘레","윗몸일으키기","악력(D)","악력(ND)","제자리멀리뛰기","20m 왕복오래달리기","좌전굴","10m 왕복달리기","연령집단"
3,27,1,175.6,72.9,23.6416892813964,25.9,85,27,20.9,26.4,159,25,-6.3,12.42,2
3,27,1,176,70.1,22.630423553719,27.3,79.2,31,39,33.2,188,31,4.3,12.14,2
3,27,1,176.3,73.3,23.6,25.3,85,34,42,34.7,191,33,2.4,12.42,2
3,27,1,177.3,73.1,23.2541198124783,16.2,79.8,41,33.7,28.4,215,51,12.6,9.85,2
3,27,1,180.2,85,26.1763658827718,19,87,11,41.9,45.8,195,13,3,11.37,2
3,27,1,181.2,89.8,27.3501649537788,29.2,99,35,57.4,45.2,196,29,10,11.96,2
3,27,1,183.5,78,23.1644751984201,19,88,10,41.3,43.5,187,13,10,11.56,2
3,27,1,184.3,95.6,28.1453868209521,24.3,99.5,43,47.3,38.1,187,40,4.9,11.63,2
3,27,1,189.5,87.1,24.2549132907735,19.3,86.3,49,45.1,41,213,44,19.5,10.37,2
3,27,2,157,48.6,19.7168242119356,25.6,74,39,27.2,26.2,154,13,29.8,13.26,2
3,27,2,157.2,65.3,26.4245802821643,37,84.6,15,21.2,20.8,124,15,1.6,14,2
3,27,2,159.9,61.4,24,32.3,68.9,32,28.6,23.7,152,22,26.1,13,2
3,27,2,160.1,56.4,22,29.1,75.3,33,24.2,20.8,154,14,3.2,12.45,2
3,27,2,160.1,56.4,22.003736733873,29.1,74,33,24.2,20.8,154,14,3.2,12.45,2
3,27,2,160.2,55,21.4,19.1,72,45,37.5,34.5,185,25,23.5,12.31,2
3,27,2,160.2,55,21.430764602923,19.1,72,45,37.5,34.5,185,25,23.5,12.31,2
3,27,2,163.6,75,28.0217119696798,34.5,90,24,23.9,22.2,151,12,24.2,16.73,2
3,27,2,164.1,59.36,22,38.4,82.8,30,16.8,13.2,107,11,16.5,14.16,2
3,27,2,164.2,60.14,22.3,30.9,79.7,29,24.8,22.9,134,15,25.2,14.83,2
3,27,2,165.4,57.8,21.1,27.6,74.9,28,30.3,28,140,25,4.8,14.12,2
3,28,1,173.5,65.9,21.8920512586268,17.7,75.5,52,46.7,39.1,198,37,18.7,10.48,2
3,28,1,176.3,69.4,22.3282582124717,10.3,75,25,23.1,21.5,234,17,-10.1,14.28,2
3,28,1,179.4,71.1,22.0914754868514,9.7,74,54,58.6,42.6,213,46,13.1,10.36,2
3,28,1,180.7,107.8,33.0143275443925,32.5,103.7,36,38.4,38.9,183,15,-1.8,11.77,2
3,28,2,150.8,54.4,23.9219300776056,30.9,70,36,20.9,22.5,155,32,23.8,11.91,2
3,28,2,154.9,53.1,22.130523409801,36.7,78.8,3,19.6,17.5,110,9,12.1,14.36,2
3,28,2,157.4,71.1,28.6985625693246,44.4,87.2,34,24,22.1,118,20,17.6,15.53,2
3,28,2,161.5,65.7,25.2,32.1,82.9,24,30,25.3,148,35,19,13.21,2
3,28,2,169.3,60.7,21.1775041177511,30.2,75.8,26,20.2,20.5,131,16,10.3,13.46,2
3,29,1,172.5,74.2,24.9359378281874,18.7,82.5,61,41.3,31.6,229,55,17.6,10.59,2
3,29,1,173,80.1,26.7633399044405,15.9,82,51,51.3,49.7,238,53,20,9.3,2
3,29,1,181.3,96.5,29.3583541554545,33.4,82,21,40.1,38.8,180,15,-7.3,11.8,2
3,29,1,184.2,114.9,33.864196613934,38.6,123.2,34,47.2,41.2,186,21,6.4,13.06,2
3,29,2,156.1,52.3,21.4632696972694,32.9,67,30,23,21.5,154,22,24.7,13,2
3,29,2,158.2,74.6,29.8075217243292,37,101,5,25.5,25.4,115,11,-2.9,15.34,2
3,29,2,159.1,60.5,23.9009418551318,39.2,85.6,31,25.3,25.3,135,16,2.1,13.29,2
3,29,2,159.2,68.9,27.1852352213328,41.8,88.4,9,20.5,18.2,124,12,2.8,14.57,2
3,29,2,161.7,51.2,19.5816787388481,22.1,70.5,28,27.7,25.8,117,18,13.8,12.84,2
3,29,2,161.7,55.9,21.3792156543283,22.3,87.8,45,35.8,27.6,200,47,13.3,10.27,2
3,29,2,164.9,74.2,27.2874274465183,35.2,91.5,30,29.2,32.3,150,15,25,12.22,2
3,29,2,168.7,49.3,17.3227466637901,22.1,65.4,15,18.5,17.8,78,17,-0.4,15.93,2
3,30,1,167.1,63,22.5625223610713,15.7,73.4,58,48,41,197,69,17.5,10.25,3
3,30,1,167.7,80,28.4461739718219,34.6,97.3,23,40.6,38.3,199,16,4,11.5,3
3,30,1,169.7,72.6,25.2100052468758,24.6,88.7,48,38.1,36.6,233,50,9.6,9.93,3
3,30,1,173.5,77.4,25.7123636937438,23,81,42,46.1,39,185,42,-7,11.47,3
3,30,1,178.7,75.8,23.7,12.1,80.5,34,60.5,51.5,224,40,14.7,10.38,3
3,30,1,179.7,71.6,22.1726125500084,23.4,85.3,42,33.635,35,206,33,0.1,10.58,3
3,30,1,181.7,66.2,20.0515585543372,13.8,77.4,39,49.9,46.4,212,51,11.9,10.07,3
3,30,1,181.7,66.2,20.1,13.8,77.4,39,49.9,46.4,212,27,11.9,10.07,3
3,30,1,198,98.9,25.2270176512601,24.6,102.4,55,47.9,45.1,176,36,15.6,11.99,3
3,30,2,157.9,50.5,20.3,24.9,71,38,21.7,19.1,131,23,11.4,13.88,3
3,30,2,158,56.8,22.8,34.3,71.7,44,22,24.8,85,32,0,13.05,3
3,30,2,160.9,60.1,23.2146630146384,27.3,78.5,34,23.9,24.7,146,39,19.5,13.65,3
3,30,2,163.3,59.5,22.3123131343775,28.3,77.8,30,26.1,22.2,141,16,0.4,13.79,3
3,30,2,164,58.3,21.7,23.5,74,42,30,29.6,185,16,30,14.42,3
3,30,2,173.9,106.8,35.3160472084285,46.5,101.8,19,29.3,24.3,123,13,10.6,15.18,3
3,31,1,165.7,67.3,24.5,26.7,82,35,40.3,37,211,35,16.3,10.53,3
3,31,1,165.7,67.3,24.5115089365028,26.7,82,35,40.3,37,211,35,16.3,10.53,3
3,31,1,169,92.2,32.2817828507405,31.8,95,32,60,52.3,223,28,11.5,11.4,3
3,31,1,169.3,76,26.5,17.4,85.2,55,56.3,51.3,235,50,20.5,9.6,3
3,31,1,170.7,76.7,26.3,19.5,85.8,48,48.3,46,224,39,7.5,10.25,3
3,31,1,170.7,76.7,26.3225719658088,19.5,85,48,48.3,46,224,39,7.5,10.25,3
3,31,1,171.5,77,26.1795680371274,21.9,89,43,41.8,41,208,34,19.9,11.03,3
3,31,1,171.7,66.1,22.4213041058123,19,81,48,44.2,39.8,233,45,9.4,10.63,3
3,31,1,178.2,82.7,26,15.5,84.3,53,48.9,48.9,235,25,17.3,10.1,3
3,31,1,178.2,82.7,26.0429459830882,15.5,84.3,53,48.9,48.9,235,28,17.3,10.1,3
3,31,1,182.6,75.3,22.6,20.3,88,24,44.7,41.1,205,35,-1,10.32,3
3,31,1,184.7,95.1,27.9,19.9,98,61,54.5,55,237,25,16.6,9.96,3
3,31,2,147.7,53.1,24.3407261604132,30.7,76.5,46,20.9,19.8,162,22,21.6,11.15,3
3,31,2,153.3,57.7,24.5522616377507,36,79.2,24,22,20.5,159,22,20.7,13.84,3
3,31,2,156.1,57.28,23.5,29.3,79.1,42,29,25.2,168,24,16.7,12.73,3
3,31,2,156.2,66.7,27.3378134011847,42.5,91.4,9,21.6,18.6,137,11,17.4,13.3,3
3,31,2,156.6,43.1,17.5749361022625,24.8,67.3,30,24,26.8,125,25,7.8,15.64,3
3,31,2,160,51.4,20.1,29.9,67,26,26.2,21.5,132,12,16,14.89,3
3,31,2,164.6,67.5,24.9140373437429,35.3,83.4,32,33,27.2,153,18,19.7,12.99,3
3,31,2,166.1,56.3,20.4065284942918,29.5,67,19,23,21.8,141,12,12.4,14.3,3
3,31,2,171.7,64.8,21.9803404849718,29.8,88,33,30.2,27.6,168,22,11.3,11.84,3
3,31,2,171.7,66.6,22.6,28.9,86.3,34,32.5,30.6,161,21,11.8,13.08,3
3,32,1,168.7,69.4,24.3853675145443,14.3,77.5,56,42.2,40.9,230,76,24.6,9.42,3
3,32,1,168.8,83.4,29.2698951056805,28.3,98.9,55,54.4,51.8,203,58,13.4,10.72,3
3,32,1,171.2,74.5,25.4,25.6,78.9,45,39.9,40.3,206,42,-11.5,10.79,3
3,32,1,171.2,74.5,25.4184317407634,25.6,86.1,45,39.9,40.3,206,42,-11.5,10.79,3
3,32,1,172.2,64.2,21.6505400494523,21.3,79,41,49.5,46.6,212,28,18,10.09,3
3,32,1,172.2,64.2,21.7,21.3,79,41,49.5,46.6,212,27,18,10.09,3
3,32,1,173.7,78.5,26,25.2,76.5,34,45.1,36.8,165,14,-10,10.3,3
3,32,1,174.9,69.9,22.9,18.3,77,31,37.3,33.3,160,13,10.1,13.37,3
3,32,1,175.6,81.1,26.3,31.4,96.9,38,34.8,34.1,176,30,-18.3,11.79,3
3,32,1,175.6,81.2,26.3334042475911,31.4,96,40,35.9,33,190,31,-17.9,11.16,3
3,32,1,176.2,74,23.8,26.1,85,42,41.5,35.4,202,33,17.4,10.38,3
3,32,1,176.3,72.7,23.4,17.6,78.4,63,36.1,36.4,205,88,7.6,10.12,3
3,32,2,155.4,57.4,23.8,22.1,78,42,29.7,28.6,137,38,9.2,13.54,3
3,32,2,155.7,57.9,23.8836852155039,21.2,72.8,46,30.3,30,131,22,12,13.59,3
3,32,2,155.7,57.9,23.8836852155039,21.2,73.5,46,30.3,30,131,22,8.2,13.59,3
3,32,2,156.3,60.7,24.8,35.8,65.2,5,17.1,18.3,110,28,14.2,15.08,3
3,32,2,156.6,45.8,18.6759181782743,22.7,61.8,35,20.4,20.7,167,29,21,11.2,3
3,32,2,158.5,59.9,23.8434057459025,38.3,80,15,20.3,14.2,105,12,-10,18.56,3
3,32,2,160.5,59.7,23.1752409235159,32.9,88,22,29.8,24.8,148,23,12.3,13.3,3
3,32,2,160.6,52.2,20.2,25.8,74.3,38,24,24.3,152,22,14.5,12.4,3
3,32,2,161.1,53.4,20.5754895059224,23.6,75,17,27,23.3,163,15,34,13.3,3
3,32,2,161.6,50,19.1,29.7,67.6,22,31.4,28,178,24,18.6,13.1,3
3,32,2,162.8,89.7,33.8441523945209,45.1,110,9,31.6,26.2,121,14,14.6,14.75,3
3,32,2,164.1,56.3,20.9,33.4,75,24,19.9,18.9,151,27,11.1,12.55,3
3,32,2,168,66.6,23.5969387755102,29.6,78.1,41,32.1,28.9,169,28,24.6,11.89,3
3,32,2,171.3,54.9,18.7,28.1,77,22,26.6,23.2,155,12,17.2,15.42,3
3,33,1,164.8,66.6,24.5222216985578,18.6,83.7,38,35.8,33.8,190,27,6.2,12.32,3
3,33,1,171,69.2,23.6654013200643,19.1,78,23,62,59.4,225,23,4.4,10.69,3
3,33,1,171,77,26.3328887520947,16.6,85.2,43,40.8,42.8,205,43,11.7,10.93,3
3,33,1,171.9,71,24.0273898707969,27.5,98,39,34.2,36.1,174,20,2.4,12.87,3
3,33,1,172.3,73.4,24.75,23.5,84.5,32,41.2,41.5,212.5,34,3.1,11.85,3
3,33,1,173,87.2,29.1356209696281,34.7,93,30,39,33.8,175,25,0,11.6,3
3,33,1,174.9,62.5,20.4315068873792,16.3,75.2,42,39.1,35.9,222,64,10.2,10.35,3
3,33,1,180.3,77.5,23.84021946537,13.1,82.2,53,54.9,52.7,248,52,17.8,9.76,3
3,33,1,183.9,108.4,32.0527889326806,28.9,109.2,38,52,50.3,221,23,-5,11.05,3
3,33,2,153.7,53.92,22.8,37.3,79.7,10,20.2,19.4,116,10,8.3,15.51,3
3,33,2,156.9,52.4,21.2855756509263,23.9,71.5,23,24.2,23.5,163,21,18.9,14.4,3
3,33,2,156.9,52.4,21.3,23.9,71.5,23,24.2,23.5,163,21,18.9,14.4,3
3,33,2,157.1,58.2,23.6,34.1,57.3,11,25.2,21.7,105,13,-12.2,15.27,3
3,33,2,157.9,54.6,21.8992066952212,27,73.2,42,25.3,23.3,142,30,15.5,12.77,3
3,33,2,157.9,54.8,22,25.2,72.9,42,23.6,22.2,137,30,16.9,12.74,3
3,33,2,158,61.1,24.4752443518667,29.1,75,42,32.3,29.2,184,32,25.8,11.22,3
3,33,2,160,63.2,24.7,25.6,75.5,16,36.5,33.7,165,20,21,13.96,3
3,33,2,163.1,54.1,20.3371149340209,28.9,79.5,25,23.1,23,185.7,22,24.7,13.1,3
3,33,2,167.9,64.8,22.9865404582622,30.9,84.8,8,23.8,22.7,150.7,21,4.7,14.9,3
3,34,1,173.3,70.46,23.5,23.6,83.5,55,55.8,44.7,236,43,14.8,9.98,3
3,34,1,174.1,69.1,22.7971472883767,16.9,78.2,39,44.7,42.8,238,52,8.8,10.18,3
3,34,1,174.2,85.9,28.3071966845979,27.6,94.2,25,53.4,50.6,240,45,19.1,10.32,3
3,34,1,175.7,76.5,24.7809477594946,23.2,93,35,46.4,43.6,217,26,14.3,10.21,3
3,34,1,180.4,71.7,22.031602597824,13.7,78.5,52,46.4,45.9,234,30,16.3,10.07,3
3,34,1,186.7,84.2,24.1,21.6,89.1,42,48.2,47.5,220.8,46,-7.2,11.22,3
3,34,2,158.1,64.5,25.8,22.1,76,19,31.1,26.1,149,10,17.1,13.09,3
3,34,2,158.4,51.7,20.6,31.8,83,18,25.8,24.9,138,9,24.8,14.13,3
3,34,2,159.3,55.8,21.9888566149219,32.1,79.2,33,23.5,21.9,147,15,19.2,12.32,3
3,34,2,161,63.2,24.4,27.7,83,15,32.3,32.3,130,19,15.6,13.7,3
3,34,2,161,75.2,29.0112264187338,42.6,91.5,23,30.3,23.6,119,12,16,14.1,3
3,34,2,161.5,63.4,24.3,27.3,81,10,28.6,22,157,34,31.6,12.28,3
3,34,2,163.5,60.7,22.7066558183468,28.9,79.3,43,29.5,28.6,166,15,24.1,12.06,3
3,34,2,165.3,57.6,21.0802994720044,32.7,75,5,24.3,23.5,129,15,29.6,13.57,3
3,35,1,163.6,72.6,27.12501718665,27.3,83.8,25,38.7,40.2,160,32,8.7,14.55,4
3,35,1,163.9,78.26,29.1,32.1,92.4,29,38.8,41.4,169,22,-7.5,12.89,4
3,35,1,169.1,67.3,23.5357395275576,15,78.7,78,57.1,55.6,240,90,26.9,8.72,4
3,35,1,172,65.6,22.2,22.2,67.9,32,42.3,40.4,190,34,5.8,10.41,4
3,35,1,173.5,75.4,25.0479615311148,22.6,80.5,70,45.7,42.8,211,36,0.9,9.95,4
3,35,1,174.4,67.2,22.0940998232472,11.7,71,60,51.1,52.7,228,58,15.6,10.31,4
3,35,1,175,68.9,22.4979591836735,21.1,84,30,47.8,47.8,225,30,5,11.35,4
3,35,1,176.3,94,30.2428857632902,29.9,100.8,34,50.5,49.3,215,47,3.7,10.44,4
3,35,1,177,79.2,25.280091927607,21,91.3,31,40.9,39.3,212,20,31,11.85,4
3,35,1,180.8,87.3,26.7,26.6,100.1,31,43.5,42.4,205,15,-0.2,11.39,4
3,35,2,147.8,41,18.7687344013506,29.9,68.5,37,20.5,18.3,137,17,18.1,13.8,4
3,35,2,155.8,57.1,23.5,36.4,81,16,22,21.8,130,9,23.9,15.02,4
3,35,2,155.8,57.84,23.8,27.7,78.4,45,32.5,25.4,149,16,19.3,12.65,4
3,35,2,164.1,53.7,19.9,30.4,78.1,20,22.5,19.1,140,9,15.5,14.91,4
3,35,2,168.4,57,20.1,29.1,67,34,25.9,24.5,137,23,19.8,13.12,4
3,36,1,160.6,68.54,26.6,33.4,86.6,32,36.1,34.7,188,33,-7.3,12.24,4
3,36,1,167.8,62,22.0195163945954,18.9,75,40,35.4,32.2,197,40,17.8,10.88,4
3,36,1,168.2,79.4,28.1,33.7,93.5,28,42.5,36.6,200,14,-0.5,11.67,4
3,36,1,168.2,79.4,28.1,33.7,93.5,28,42.5,36.6,200,14,-0.5,11.67,4
3,36,1,170,70.5,24.3944636678201,29.1,87.5,45,42.4,40,190,40,-3.5,11.59,4
3,36,1,171.5,69.9,23.7656078674702,25.5,85.5,44,43,35.3,199,60,18.8,10.21,4
3,36,1,171.5,69.9,23.8,25.5,88.7,44,43,35.3,199,60,18.8,10.21,4
3,36,1,172.9,69.6,23.2819446846417,13.9,77.6,57,48.1,42.3,238,91,22,9.88,4
3,36,1,172.9,96.3,32.2,34.1,105.1,15,40.7,40,161,10,3.3,12.23,4
3,36,1,173.4,75.2,25.0103433733898,18,88.2,50,51,47.6,216,41,13.4,10.65,4
3,36,1,176.8,73.8,23.6,24.6,85.5,37,45,44,197,38,-10,12,4
3,36,1,177,80.4,25.7,23.3,89.5,42,49.3,46.9,205,38,1.4,11.05,4
3,36,1,177.7,67.1,21.2494485752261,20.5,83.7,32,37.8,36.9,192.5,35,10.8,11.1,4
3,36,1,177.8,91.3,28.880670006238,36.2,111.2,23,32.9,31.9,157,33,5.5,12.25,4
3,36,1,177.8,91.3,28.9,36.2,111.2,23,32.9,31.9,157,33,5.5,12.25,4
3,36,1,178,65.6,20.7,19.6,84,30,48,44,202,31,11.9,11.61,4
3,36,1,178.9,86.2,26.9,29.4,96.3,33,41,28.6,183,45,6.1,12.22,4
3,36,1,179,71.5,22.3151587029119,19.5,85,32,46.1,42.2,200,32,-4,11.03,4
3,36,1,180.5,78.2,24.0022713146768,18.7,77.5,48,45.2,44.8,210.8,35,3.1,9.2,4
3,36,2,154.7,52.5,21.9,31.6,76.9,21,22.9,21,149,22,13.9,14.28,4
3,36,2,158.8,55.2,21.8896129028165,34.9,78.7,7,22.3,24.1,136,16,13.1,15.56,4
3,36,2,159.8,46.6,18.2487182820829,23.9,65,29,26.3,25.1,162,33,17.3,12.12,4
3,36,2,163.5,58.2,21.7714558258284,28.7,74.8,11,20.8,18.9,130,12,9.6,13.01,4
3,36,2,165.5,59.9,21.9,24.1,75.1,38,30.7,31.6,170,36,29.5,12.35,4
3,36,2,166,69.52,25.2,34.1,75.2,8,29,25.4,101,13,8.2,14.24,4
3,36,2,166.2,56.46,20.4,25.9,73.8,33,23.3,24.8,115,12,18.8,13.32,4
3,36,2,167.2,55.8,20,24.8,74.6,31,33.1,25.9,170,16,16.1,12.66,4
3,36,2,167.5,54.6,19.4609044330586,20.1,74.5,22,26.8,24.7,145,17,10.7,14.6,4
3,36,2,167.9,64.5,22.880121289474,33,80.2,11,24.8,24,135,13,13.6,14.78,4
3,37,1,163.2,84,31.5383506343714,33.5,101.3,32,35.8,32.2,179,15,14.4,12.36,4
3,37,1,176.5,74.2,23.8185042813922,26.8,88.7,27,43.4,37.1,192,27,0.1,13.02,4
3,37,1,178.6,72.6,22.7600761929603,14.3,80.5,43,45,41.3,164,44,14.6,12.18,4
3,37,1,182.5,85.6,25.7008819665979,26.6,93,30,45.8,44.1,187,14,6.8,11.76,4
3,37,2,152.8,53.2,22.8,28.6,76.7,28,26.6,23,165,22,28.6,11.95,4
3,37,2,155.1,60.1,24.9833617461915,34.5,85.5,21,20.1,19.5,170.1,22,20.5,12.7,4
3,37,2,155.9,57.2,23.534436187734,31.4,77,42,28.6,27.8,145,23,17.8,12.38,4
3,37,2,158.2,47.9,19.1391459865331,23.5,63.5,47,20.7,16.7,171,19,22.4,11.83,4
3,37,2,158.9,75,29.7038996467612,41.2,97.1,15,23.6,23.3,95,8,-1.9,16.47,4
3,37,2,161.7,47.4,18.1283510199492,19.8,66.5,36,26.1,21.6,136,28,19,14.74,4
3,37,2,162.4,57.1,21.650306971778,24.8,70.5,43,24.5,23.7,169,39,29.8,11.78,4
3,37,2,163.5,63.4,23.7,41,91.2,11,20.1,18.8,106,9,10.5,15.25,4
3,37,2,164.5,60.2,22.2466533014292,29.2,85.2,40,25.1,23,170.2,30,17.2,14.1,4
3,37,2,165,58,21.3,25,69.9,40,30,30,180,30,20,11,4
3,37,2,165.7,57.6,21,32.5,78.5,17,18.9,18.7,141,13,9.8,13.59,4
3,37,2,169.8,63.5,22.0241092895265,31.7,85.7,6,30.5,28.7,165.7,14,-5.7,13.9,4
3,37,2,170.1,65.5,22.6377194173915,32.1,84.5,1,25.7,24.8,160.1,9,-2.5,13.8,4
3,37,2,172.5,55.1,18.517118252468,25.8,73.8,7,20.1,19.8,150.1,12,-1.5,13.5,4
3,37,2,173.7,63.5,21.0462191544458,28.7,81.5,28,25.7,23.2,180.5,22,1.1,11.5,4
3,38,1,167.6,69.7,24.8,22.4,84,50,36.1,41.6,216,46,12.1,9.98,4
3,38,1,167.6,69.7,24.8133127516931,22.4,84,50,41.6,36.1,216,46,12.1,9.98,4
3,38,1,169.6,72.1,25.0659153613386,30.3,92,41,42.2,38.9,213,38,-14.2,10.8,4
3,38,1,173.8,69.9,23.1,17.6,81,43,45.8,44.4,220,40,13.5,10.29,4
3,38,1,174.2,89,29.3287602436462,20.8,88.2,54,58.7,49.8,233,65,20.1,9.88,4
3,38,1,178.4,68.3,21.5,12.6,77.8,52,42.5,41.1,248,41,15.8,10.21,4
3,38,1,178.4,68.3,21.5,12.6,80.6,52,42.5,41.1,248,41,15.8,10.21,4
3,38,1,180.9,70.7,21.6,19.5,84.5,31,39.6,36.6,190,55,19.1,12.59,4
3,38,2,155.4,54.3,22.4852541454858,34.4,73,21,23.2,21.3,144,12,16.9,13.65,4
3,38,2,156.4,64.2,26.2459036767159,32.6,79,26,31.2,22.7,150,15,19.4,13.68,4
3,38,2,159,56.5,22.3487994936909,33.3,77.4,3,23.9,20.2,138,12,6,14.4,4
3,38,2,161.3,53.1,20.4,32.6,83,42,23.5,21.6,111,12,4.5,13.95,4
3,38,2,161.8,58.9,22.5,29.7,80.8,15,24.9,21.1,115,15,-14.2,13.57,4
3,38,2,164.1,102.6,38.1004582081421,46.7,107,11,39.5,34.7,112,12,15.2,15.26,4
3,38,2,164.1,60.5,22.4666444599669,28.2,81.3,19,28.2,24.1,177,15,8.2,13.9,4
3,38,2,164.1,69.72,25.9,37.5,90.1,24,28,24.8,121,9,8.8,13.56,4
3,38,2,164.2,62.7,23.3,33,80.2,13,23.7,22.8,115,12,6.3,14.9,4
3,38,2,165,59.2,21.7,33.4,79.8,16,22.2,20.1,120,8,7.9,14.59,4
3,38,2,167.6,59.3,21.1,32.6,77.3,33,31.1,28.2,160,33,20.1,13.47,4
3,38,2,173.4,60.6,20.1546118141944,28.9,76.5,41,29.1,25.2,171,25,14.2,12.56,4
3,39,1,158.3,63.5,25.3,26.9,84.2,48,42.1,36.7,218,7,19.8,10.9,4
3,39,1,170.1,86.3,29.8264913850517,24.6,95.3,45,41.7,40.8,217,48,3.3,10.6,4
3,39,1,172.4,69.3,23.3162504508481,18.7,84.5,51,43.4,42.1,217,45,11,10.47,4
3,39,1,173.6,65.7,21.8,16.3,80.7,37,41.2,35.9,236,18,-9.7,10.89,4
3,39,1,174.7,71.4,23.394426425348,20.4,82.5,40,42.8,34.8,180,40,7.6,10.7,4
3,39,1,177,76.8,24.5,28.5,85.5,26,30,31.5,170,24,-2,13.21,4
3,39,1,180.9,82.5,25.2102304031712,24.8,86.1,32,32.8,32.5,210.5,27,-3.7,11.5,4
3,39,2,154.6,55.9,23.3879861897916,42.7,87,0,21.7,19.9,90,8,2.7,16.1,4
3,39,2,156.4,55.9,22.8527416748975,32.6,78.8,40,20.9,18.7,140,16,12.4,13.13,4
3,39,2,158,54.9,21.9916680019228,29.8,77.8,24,22,18.5,119,13,14.7,13.41,4
3,39,2,161.6,69.5,26.6135060288207,40.3,97,25,31.7,28.7,141,15,11.7,13.97,4
3,39,2,165.8,72.2,26.2644399853909,29.4,90,44,36.7,33.7,165,20,12.2,11.88,4
3,39,2,165.9,73.2,26.5961215442755,32.6,89.2,30,26.3,23.5,169,16,12.9,14.53,4
3,40,1,162,79,30.1,34.9,83,45,28.9,24,112,10,2.3,14.61,5
3,40,1,165,65.8,24.2,24.5,85,40,35.7,33.5,215,51,20.9,10.11,5
3,40,1,167,69.8,25,14.9,81.7,41,36.9,36.7,213,68,20.2,12.28,5
3,40,1,169.5,95.7,33.3,34.3,98.7,29,45.4,45.2,173,25,2,11.5,5
3,40,1,170.5,78,26.8,27.5,93.6,37,42.5,33.5,170,25,1.5,11.06,5
3,40,1,172.4,86.9,29.2,28.8,89,27,52.2,48.7,203,29,4,11.12,5
3,40,1,172.8,87.1,29.1696137688614,36.1,106.8,29,46.4,34.3,169,20,-3.8,12.81,5
3,40,1,173,87.9,29.4,24.8,85.5,45,53.8,55.3,186,32,16.2,12.34,5
3,40,1,174.9,90.7,29.7,30.5,100.5,47,44.5,41.2,218,17,3.4,10.49,5
3,40,1,176.3,86.3,27.8,30.9,96.2,28,41.1,51.6,160,45,2.5,9.7,5
3,40,1,181.4,80.1,24.342094866705,16.9,90.1,35,52.3,47.9,207,19,18.2,10.78,5
3,40,2,153.3,61.7,26.3,37.7,90,23,19.5,19,119,15,14.2,15.22,5
3,40,2,154.5,50.1,21,28.4,75.9,44,28.3,24.3,157,18,23.4,12.61,5
3,40,2,154.5,54.5,22.8317675767954,37.5,80.4,19,17.3,15.1,112,8,13.1,13.97,5
3,40,2,154.7,59.9,25.0291554143412,37.5,83.5,30,27,25,151,20,16.1,13.1,5
3,40,2,155.2,48.6,20.1768253799554,29.8,68,35,27.9,21.4,158,15,16.6,12.75,5
3,40,2,156.7,57,23.2132988581908,35.8,82.1,33,29.5,25.9,132,20,9.1,13.17,5
3,40,2,158.4,55.3,22.040161718192,29.7,80.3,30,25.1,24,157,18,10.1,12.59,5
3,40,2,158.6,56,22.2628961801641,28.3,78.5,27,19.7,23.1,154,16,12.8,13.24,5
3,40,2,161.8,70,26.7387441346655,13,70,59,35.2,35,184,70,29.2,10.8,5
3,40,2,161.9,51.3,19.5714799663203,23.7,65.3,32,25.6,22.2,130,25,18.7,12.5,5
3,40,2,163.7,72.1,26.9,38.4,74.3,23,26.1,23.2,151,16,-3.1,13.33,5
3,40,2,164.6,53.2,19.6,23.1,73.9,36,26.5,24.3,168,39,14.1,11.83,5
3,41,1,165,56.1,20.6060606060606,16.3,75,32,42.4,38.4,180,32,17.3,12.81,5
3,41,1,166.6,74.8,26.9,28.1,75,39,47.2,48.8,193,27,18.8,14.29,5
3,41,1,167.8,77.1,27.3823340971501,22.9,86,47,43.7,43.5,205,21,8.7,10.8,5
3,41,1,169.6,67.5,23.466703008188,23.2,85.8,36,41.1,35.3,211,32,-13.1,11.31,5
3,41,1,170.5,67.2,23.1,20.6,78,38,43.4,44.1,178,18,16.4,12.33,5
3,41,1,170.8,74.8,25.6,29.4,79.6,28,49.1,46.4,192,36,11.8,12.5,5
3,41,1,172,71.2,24.1,20.6,78.2,43,39.1,36.8,153,32,9.5,11.26,5
3,41,1,173,78.7,26.2955661732768,16.7,83,42,45.5,43,225,42,25.7,11.69,5
3,41,1,173.7,66.4,22.0073850685858,16.7,78.2,53,41.7,39.7,230,32,18.8,10.32,5
3,41,1,175.2,72,23.4565584537437,22,92.4,37,45,45,190,30,0,11,5
3,41,1,179.7,71.6,22.2,18.7,77,50,49.2,43.4,212,49,16.5,11.24,5
3,41,2,153.4,57.32,24.4,34.2,82.1,19,24,21.5,159,12,9.9,12.79,5
3,41,2,153.9,52.9,22.3346130348855,31.8,77,25,26.4,22.3,130,17,6.1,16,5
3,41,2,154.4,53.4,22.3999301994684,28.3,73.3,29,20.8,17,135,11,4.7,14.35,5
3,41,2,154.4,69.1,28.9856774678515,45.3,91.1,4,17,17.7,108,10,11.5,15.52,5
3,41,2,155.8,58,21,24,76,43,25.9,26,149,22,18.5,12.44,5
3,41,2,156.5,52.7,21.5170104829079,32.1,76,28,23.2,22.5,153,20,6.1,12.76,5
3,41,2,156.7,51.7,21.0548693152362,32.7,78.4,23,20.9,20.8,130,13,22,14.81,5
3,41,2,157,56.3,22.8406831920159,37.1,82.1,6,22.5,22,135,8,2,14.1,5
