"주택의종류","전용면적","입주형태","연령","혼인상태","주된활동상태","직업","연간소득","연간경상소득","가중치(weight)"
1,29,2,40,2,3,5,2614,2560,1087
1,29,2,56,2,1,9,3824,3693,1051
1,3,3,16,1,5,,1288,1163,4949
1,3,4,24,2,1,9,1845,1830,1087
1,3,4,45,4,1,9,1533,1485,3039
1,3,4,47,4,1,9,1137,1093,8611
1,3,4,56,4,4,,267,196,3039
1,3,4,57,2,1,9,1410,1226,3755
1,30,1,23,1,1,8,2175,1963,915
1,30,1,32,2,1,3,4657,4378,4023
1,30,1,32,2,1,3,7112,6347,1051
1,30,1,35,2,1,3,2831,2496,4023
1,30,1,35,2,1,3,4358,4270,1087
1,30,1,35,2,2,0,9296,9039,1087
1,30,1,38,2,1,4,7505,7337,1087
1,30,1,39,2,1,2,2831,2496,1413
1,30,1,39,2,1,3,4708,4575,1087
1,30,1,39,2,1,9,3833,3703,1051
1,30,1,39,2,3,6,7267,7161,980
1,30,1,39,2,4,,4039,3756,1051
1,30,1,40,2,1,3,4214,4198,1087
1,30,1,40,2,3,6,8692,8635,980
1,30,1,40,2,3,7,5613,3529,1184
1,30,1,41,2,1,2,2310,2274,1210
1,30,1,41,2,3,5,3646,3644,980
1,30,1,42,1,1,2,4248,4036,4023
1,30,1,42,2,1,1,6707,6485,1087
1,30,1,42,2,1,7,4820,4757,1087
1,30,1,42,2,2,5,5237,5134,2781
1,30,1,42,2,3,7,1003,931,1210
1,30,1,42,2,6,,2685,2398,1087
1,30,1,42,3,2,4,2405,2157,1210
1,30,1,43,2,3,4,5136,5120,1087
1,30,1,44,1,6,,2472,2470,1910
1,30,1,44,2,1,9,4705,4644,980
1,30,1,44,2,3,5,2152,2123,1051
1,30,1,44,2,3,6,3380,3341,944
1,30,1,44,2,3,6,3809,3428,980
1,30,1,44,2,4,,5228,4865,4023
1,30,1,45,2,1,2,3564,3380,3039
1,30,1,45,2,1,3,2273,2200,1087
1,30,1,45,2,2,2,6008,5860,1051
1,30,1,45,2,3,5,1244,1192,1087
1,30,1,45,2,3,5,4665,4502,1051
1,30,1,45,2,3,6,136,0,944
1,30,1,45,2,3,6,1714,1475,1184
1,30,1,45,2,3,6,2541,2484,980
1,30,1,45,2,3,6,3072,3048,1184
1,30,1,45,2,3,6,4430,4364,980
1,30,1,45,2,3,6,4912,4685,980
1,30,1,45,2,3,6,5580,5415,980
1,30,1,46,2,1,8,5613,4619,980
1,30,1,46,2,3,4,4553,4488,1051
1,30,1,46,2,3,5,5722,5657,1413
1,30,1,46,2,3,6,2873,2855,980
1,30,1,46,2,3,8,3797,3627,1087
1,30,1,46,4,6,,199,124,2781
1,30,1,47,1,1,8,3968,3956,1683
1,30,1,47,2,1,0,3675,3599,1051
1,30,1,47,2,1,1,5786,5777,1210
1,30,1,47,2,3,4,3405,3251,1051
1,30,1,47,2,3,6,3463,3443,980
1,30,1,48,2,2,8,3948,3887,1051
1,30,1,48,2,3,6,10225,7505,1184
1,30,1,48,2,3,6,1103,992,944
1,30,1,48,2,3,8,3126,2816,1087
1,30,1,49,2,1,7,4105,3802,1087
1,30,1,49,2,1,8,3232,3205,1051
1,30,1,49,2,2,2,3062,3062,2781
1,30,1,49,2,3,6,11331,6170,1184
1,30,1,49,2,3,6,1281,496,980
1,30,1,49,2,6,,8649,8643,2781
1,30,1,50,2,1,1,5829,5759,1087
1,30,1,50,2,1,3,5453,5423,1051
1,30,1,50,2,1,4,3686,2180,1051
1,30,1,50,2,1,9,847,737,980
1,30,1,50,2,2,0,4944,4780,1210
1,30,1,50,2,3,5,3191,3086,1051
1,30,1,50,2,3,6,3255,2990,1184
1,30,1,50,2,3,6,3600,2445,980
1,30,1,50,3,1,9,2099,1699,1051
1,30,1,51,2,1,3,4200,3943,1087
1,30,1,51,2,1,9,6979,6498,980
1,30,1,51,2,3,6,10286,9476,980
1,30,1,51,2,3,6,2500,2395,1032
1,30,1,51,2,3,6,5277,5144,980
1,30,1,51,2,3,6,8971,5966,980
1,30,1,52,2,1,3,7436,7186,1295
1,30,1,52,2,2,0,9104,8037,1051
1,30,1,52,2,2,7,3025,2975,1716
1,30,1,52,2,3,6,3914,3833,980
1,30,1,52,2,3,6,6496,6399,980
1,30,1,52,2,3,6,8445,7484,980
1,30,1,52,2,3,8,4135,4079,1087
1,30,1,52,2,3,8,5453,5406,1910
1,30,1,53,2,1,8,2442,2387,1051
1,30,1,53,2,1,8,5172,5112,1184
1,30,1,53,2,1,9,9725,6136,1184
1,30,1,53,2,3,6,1901,395,980
1,30,1,53,2,3,6,4002,3937,980
1,30,1,53,2,3,8,15680,3414,1910
1,30,1,54,2,1,9,4834,4792,1910
1,30,1,54,2,3,5,3380,3358,1087
1,30,1,54,2,3,6,10458,7085,980
1,30,1,54,2,3,6,2352,1456,980
1,30,1,54,2,3,6,3462,3372,980
1,30,1,54,2,3,8,4095,3923,980
1,30,1,55,2,2,7,7985,4890,1716
1,30,1,55,2,3,5,2456,1236,1087
1,30,1,55,2,3,6,2547,2515,980
1,30,1,55,2,3,6,3223,3183,980
1,30,1,55,2,3,6,5027,3414,980
1,30,1,55,2,3,6,5812,5745,944
1,30,1,55,3,6,,654,604,3629
1,30,1,56,2,1,8,2964,2283,1210
1,30,1,56,2,1,8,3480,3459,1087
1,30,1,56,2,3,4,1633,1554,1683
1,30,1,56,2,3,6,1883,0,980
1,30,1,56,2,3,6,3335,3302,1184
1,30,1,56,2,3,6,3889,1532,980
1,30,1,56,2,3,8,8498,8068,1051
1,30,1,56,3,1,4,4869,2641,1087
1,30,1,57,2,1,0,4260,4010,1716
1,30,1,57,2,1,0,7610,7411,1051
1,30,1,57,2,1,0,8324,5832,980
1,30,1,57,2,1,7,2140,2052,1087
1,30,1,57,2,3,5,4428,4007,4023
1,30,1,57,2,3,6,2770,2659,980
1,30,1,57,2,3,6,4776,3260,1184
1,30,1,57,2,3,6,8495,6463,980
1,30,1,57,2,3,6,8550,7834,980
1,30,1,57,2,6,,674,498,1087
1,30,1,58,2,1,1,8086,7632,4023
1,30,1,58,2,1,1,8364,8327,980
1,30,1,58,2,1,3,4376,4106,1051
1,30,1,58,2,1,7,4661,4452,1051
1,30,1,58,2,1,8,7915,7881,1413
1,30,1,58,2,1,9,2891,2547,1210
1,30,1,58,2,2,2,9648,4028,1716
1,30,1,58,2,3,6,19964,17646,2428
1,30,1,58,2,3,6,2014,1987,980
1,30,1,58,2,3,6,6581,4323,980
1,30,1,58,2,3,6,7316,7299,980
1,30,1,58,2,3,6,921,878,980
1,30,1,59,2,1,3,2724,2677,1716
1,30,1,59,2,1,9,1152,948,1087
1,30,1,59,2,3,1,1668,253,1051
1,30,1,59,2,3,5,3793,3467,1051
1,30,1,59,2,3,6,2011,1821,980
1,30,1,59,2,3,6,2366,1640,980
1,30,1,59,2,3,6,3319,3089,980
1,30,1,59,2,3,6,3402,3088,980
1,30,1,59,2,4,,1134,403,1716
1,30,1,59,2,4,,6142,5981,1051
1,30,1,59,2,6,,1843,1723,4023
1,30,1,60,2,1,8,3064,2917,1051
1,30,1,60,2,2,8,2174,2040,1087
1,30,1,60,2,3,5,6594,5789,1051
1,30,1,60,2,3,6,4436,4432,980
1,30,1,61,2,3,6,2180,1559,1184
1,30,1,61,2,3,6,4025,3671,980
1,30,1,61,2,3,6,7084,6847,980
1,30,1,61,2,6,,2382,2121,1716
1,30,1,61,2,6,,748,729,1051
1,30,1,62,1,4,,605,413,4949
1,30,1,62,2,6,,3143,2675,1051
1,30,1,62,2,6,,3472,3335,1087
1,30,1,62,2,6,,9068,3748,4023
1,30,1,62,3,3,4,2200,2104,3039
1,30,1,63,2,1,4,2705,2663,1051
1,30,1,63,2,1,9,2938,2068,980
1,30,1,63,2,3,5,3121,2667,915
1,30,1,63,2,3,6,2118,2099,980
1,30,1,63,2,3,6,4850,4406,980
1,30,1,63,2,3,6,655,420,980
1,30,1,63,2,3,7,6032,6000,2781
1,30,1,64,2,1,9,1921,1751,3445
1,30,1,64,2,3,5,4302,4220,2781
1,30,1,64,2,3,6,2463,2161,1476
1,30,1,64,2,3,6,3943,3835,980
1,30,1,64,3,6,,2626,1622,3755
1,30,1,65,2,1,5,774,556,1087
1,30,1,65,2,3,6,610,361,980
1,30,1,65,2,6,,4078,4066,1210
1,30,1,66,2,3,5,7848,7708,980
1,30,1,66,2,3,6,1223,1202,980
1,30,1,66,2,3,6,3350,3342,980
1,30,1,66,2,3,6,3656,2555,980
1,30,1,66,2,3,6,3801,2828,980
1,30,1,66,2,3,6,5637,3930,980
1,30,1,66,2,6,,2354,2243,1716
1,30,1,66,2,6,,2877,2736,1210
1,30,1,67,1,4,,1493,1181,4202
1,30,1,67,2,1,1,1729,1680,980
1,30,1,67,2,1,2,3513,3291,915
1,30,1,67,2,1,9,1356,1189,1413
1,30,1,67,2,3,6,1108,1062,980
1,30,1,67,2,3,6,3846,3503,980
1,30,1,67,2,3,6,736,281,980
1,30,1,67,3,3,6,1259,1210,980
1,30,1,67,3,4,,393,315,1087
1,30,1,67,3,4,,992,922,3755
1,30,1,68,2,2,5,2412,2342,1051
1,30,1,68,2,3,6,4217,3774,944
1,30,1,68,2,6,,1255,1208,1087
1,30,1,68,2,6,,4994,4844,2781
1,30,1,69,2,1,7,4202,2872,1210
1,30,1,69,2,3,6,1463,1083,980
1,30,1,69,2,3,6,1614,1032,980
1,30,1,69,2,3,6,3790,1015,980
1,30,1,69,2,3,6,4179,2959,944
1,30,1,69,2,6,,3471,3237,2781
1,30,1,70,2,3,6,13477,5183,944
1,30,1,70,2,3,6,2384,1125,980
1,30,1,70,2,3,6,2593,2578,980
1,30,1,71,2,1,9,2114,2057,3445
1,30,1,71,2,3,6,1383,1179,980
1,30,1,71,2,3,6,857,485,980
1,30,1,71,2,6,,2775,2548,1087
1,30,1,72,3,6,,630,557,3755
1,30,1,73,2,6,,988,875,1210
1,30,1,74,2,3,6,2539,1278,980
1,30,1,74,2,3,6,3078,2916,980
1,30,1,74,2,3,6,96,0,980
1,30,1,74,2,3,6,968,852,980
1,30,1,74,3,4,,567,548,3755
1,30,1,75,2,3,6,1127,1034,980
1,30,1,75,2,3,6,1611,1565,980
1,30,1,75,2,3,6,2783,1784,3445
1,30,1,76,2,3,6,1422,1116,980
1,30,1,76,3,4,,1438,1309,1051
1,30,1,77,2,3,6,2031,1933,944
1,30,1,78,3,3,6,2920,2759,980
1,30,1,79,2,3,6,4168,4070,1184
1,30,1,81,2,6,,1117,1038,1087
1,30,1,81,2,6,,1870,1809,915
1,30,1,83,2,3,6,1590,1570,980
1,30,1,87,3,4,,854,749,1051
1,30,2,30,2,1,8,2349,2286,1051
1,30,2,39,2,2,5,5732,5579,1087
1,30,2,40,2,4,,3609,3442,1051
1,30,2,50,2,3,5,2201,2187,1716
1,30,2,51,2,1,8,5207,4692,1051
1,30,2,51,2,2,0,3898,3492,1051
1,30,2,56,2,2,4,1857,1782,1210
1,30,2,57,2,1,8,2281,2061,1087
1,30,2,57,2,3,4,691,559,1051
1,30,3,42,2,3,5,3241,3151,2781
1,30,3,51,2,1,1,4676,4626,1051
1,30,4,40,2,1,7,2883,2878,1087
1,30,4,64,2,6,,1581,1514,1087
1,30,5,26,2,3,7,2365,2287,1087
1,30,5,38,2,2,7,2881,2723,1051
1,30,5,40,2,3,5,3232,2970,1087
1,30,5,42,2,1,1,2762,2712,1051
1,30,5,45,2,2,5,2706,2695,1210
1,30,5,52,2,3,8,2641,2641,1087
1,30,5,68,2,1,4,847,749,1051
1,31,1,46,2,3,6,2240,2137,980
1,31,1,47,3,3,6,6425,2784,980
1,31,1,51,2,1,7,3419,3210,4023
1,31,1,53,2,3,7,1650,1296,1051
1,31,1,56,2,3,6,3234,2774,799
1,31,1,56,2,6,,3090,2926,1210
1,31,1,59,2,3,6,2751,2714,980
1,31,1,62,2,3,6,1236,899,980
1,31,3,55,2,6,,2092,1831,1051
1,32,1,26,1,1,4,2944,2779,1413
1,32,1,40,2,3,6,18152,17939,980
1,32,1,41,2,6,,2319,2273,1210
1,32,1,44,2,1,7,2824,2681,1087
1,32,1,44,2,3,6,6642,6429,980
1,32,1,45,2,1,3,4452,4401,944
1,32,1,46,2,1,8,4829,4616,1087
1,32,1,46,2,1,9,2727,1877,1413
1,32,1,48,2,1,4,2322,2014,1087
1,32,1,48,2,1,7,3619,3590,4023
1,32,1,48,2,2,8,2570,2482,4023
1,32,1,48,2,3,5,2386,2347,1051
1,32,1,48,2,3,6,11298,11143,980
1,32,1,48,2,3,9,5706,5691,1051
1,32,1,49,2,1,3,4427,4373,1910
1,32,1,50,2,1,7,3251,3081,1716
1,32,1,50,2,2,7,4054,4026,1716
1,32,1,54,2,3,6,634,0,1184
1,32,1,57,2,1,9,3651,3623,1051
1,32,1,57,2,3,6,2045,1347,944
1,32,1,57,2,4,,3693,2918,1910
1,32,1,59,2,3,6,2895,1953,980
1,32,1,60,2,3,8,5477,3382,1087
1,32,1,62,2,1,8,14069,11869,4023
1,32,1,62,2,3,6,5432,5257,980
1,32,1,62,2,6,,3953,2888,1413
1,32,1,64,3,3,0,4975,4756,1087
1,32,1,65,2,1,9,2752,2694,2781
1,32,1,65,2,3,6,1867,984,980
1,32,1,66,2,6,,823,772,1087
1,32,1,70,2,3,6,2208,2152,980
1,32,1,70,2,3,6,954,766,980
1,32,1,70,2,6,,1056,1023,1051
1,32,1,72,2,6,,206,154,1087
1,32,1,73,2,3,6,3630,1540,980
1,32,1,74,2,3,6,3715,3635,980
1,32,2,42,3,1,3,2814,2692,1051
1,32,2,54,2,3,4,2797,2678,1087
1,32,2,64,2,1,9,3473,3391,4023
1,33,1,37,2,2,7,7420,7325,4023
1,33,1,39,2,1,1,5553,5451,2781
1,33,1,40,2,1,8,2734,2706,1051
1,33,1,42,2,3,6,927,822,980
1,33,1,48,2,3,6,2315,2262,980
1,33,1,49,2,3,6,2076,2004,944
1,33,1,50,2,6,,4375,4270,1051
1,33,1,55,2,3,6,1655,1566,944
1,33,1,59,2,1,8,2796,2724,1087
1,33,1,59,2,3,6,2344,2287,980
1,33,1,59,2,3,6,7604,6352,980
1,33,1,59,2,3,6,8753,5222,1184
1,33,1,64,2,1,9,2599,831,980
1,33,1,70,2,3,6,2971,2381,980
1,33,1,77,2,3,6,424,386,944
1,33,3,32,1,1,3,2244,2094,4949
1,34,1,31,2,1,4,3568,3568,2781
1,34,1,38,2,6,,2805,2633,1087
1,34,1,45,2,1,3,5345,5258,1087
1,34,1,46,2,1,1,1300,1255,915
1,34,1,57,2,3,6,2441,2335,980
1,34,1,57,2,3,6,7401,7360,980
1,34,1,59,2,3,6,1486,1386,980
1,34,1,59,2,6,,3743,3508,1051
1,34,1,62,2,3,6,1320,1144,944
1,34,1,68,2,3,6,2116,1977,944
1,34,2,35,2,3,8,1475,1373,915
1,34,5,30,1,6,,1971,1731,3629
1,35,1,44,2,1,3,5629,5408,1087
1,35,1,44,2,2,5,3212,3207,1051
1,35,1,45,2,1,8,4592,3886,1087
1,35,1,45,2,3,5,3586,3566,1087
1,35,1,46,2,3,6,6063,5571,980
1,35,1,48,2,1,7,3138,1927,1413
1,35,1,48,2,1,8,1726,1726,1087
1,35,1,48,2,3,6,4314,3948,980
1,35,1,48,2,6,,4981,4981,1210
1,35,1,50,2,1,4,7273,7123,1051
1,35,1,50,2,3,8,3707,3676,1051
1,35,1,51,2,1,0,7328,7286,2781
1,35,1,51,2,3,4,2227,2074,1051
1,35,1,52,2,1,8,8513,8444,3445
1,35,1,52,2,3,6,19703,15425,980
1,35,1,53,4,3,8,2307,2135,980
1,35,1,54,2,1,9,1900,1428,944
1,35,1,54,2,2,0,6020,5288,1210
1,35,1,55,2,3,6,14680,14376,1139
1,35,1,55,2,3,6,7091,7044,980
1,35,1,55,3,4,,6286,4572,980
1,35,1,56,2,1,1,7156,7076,1087
1,35,1,56,2,1,8,4598,4296,1051
1,35,1,57,2,1,9,2973,2540,1184
1,35,1,57,2,1,9,6996,5398,915
1,35,1,58,2,3,6,3374,2582,980
1,35,1,58,2,3,6,3966,3676,980
1,35,1,58,2,3,6,5130,5057,980
1,35,1,58,2,3,8,8538,7582,1087
1,35,1,59,2,6,,1102,1004,1910
1,35,1,60,2,3,6,6512,6440,1184
1,35,1,61,2,3,6,4538,4481,980
1,35,1,62,3,4,,1520,1424,1087
1,35,1,64,2,6,,1282,1227,1051
1,35,1,67,3,3,6,3453,3275,1184
1,35,1,70,2,3,6,9703,9562,944
1,35,1,70,2,6,,2075,1950,1087
1,35,1,71,2,3,6,1364,1250,980
1,35,1,71,2,3,6,1503,1498,980
1,35,1,71,2,3,6,3052,2281,980
1,35,1,74,2,3,6,2292,1943,1184
1,35,1,83,2,2,1,2573,2338,1716
1,35,1,84,3,6,,1187,1156,2781
1,35,2,77,2,6,,1496,1186,4023
1,35,5,38,2,2,2,3501,3224,1087
1,35,5,43,2,1,3,5427,5342,4023
1,35,5,73,2,3,6,1273,596,980
1,35,5,77,2,6,,1310,1073,1413
1,36,1,34,2,1,3,7983,7961,915
1,36,1,40,2,1,9,2910,2787,980
1,36,1,43,2,3,6,208,0,1184
1,36,1,52,2,3,8,3493,3307,1051
1,36,1,55,3,3,5,5537,5434,1413
1,36,1,60,2,3,6,3218,2473,944
1,36,1,68,2,1,2,4096,4042,2781
1,36,2,32,2,2,2,2721,2698,1087
1,37,1,39,2,1,3,3597,3517,1051
1,37,1,42,1,1,3,3781,3726,1295
1,37,1,51,2,3,5,2035,1966,1087
1,37,1,55,2,1,9,10408,6971,1184
1,37,1,55,2,3,8,1414,1363,1051
1,37,1,63,2,3,6,1541,1521,1184
1,37,1,65,2,6,,9502,3778,1413
1,37,5,72,3,6,,972,917,3755
1,38,1,50,2,3,5,3397,3320,1087
1,38,1,52,2,1,1,2535,2405,1683
1,38,1,52,2,3,5,2418,2011,1087
1,38,1,56,2,1,2,5966,5801,1716
1,38,1,57,2,1,7,6762,6644,1051
1,38,1,57,2,3,5,8373,5260,980
1,38,1,64,2,3,6,3428,3209,980
1,38,1,64,2,3,6,5203,3272,980
1,38,1,68,2,3,6,3552,2999,980
1,38,1,79,3,3,6,2112,1934,980
1,39,1,45,2,3,6,2440,2397,980
1,4,2,23,1,5,,762,747,3039
1,4,2,34,2,3,5,1639,1574,2781
1,4,2,41,2,1,3,1698,1659,1910
1,4,2,47,4,3,4,1461,1461,8611
1,4,2,58,3,1,4,2116,2032,14094
1,4,2,59,4,1,9,2788,1395,2749
1,4,3,45,2,6,,2458,2455,3629
1,4,3,54,2,6,,1655,1627,8611
1,4,3,56,2,3,8,2994,2880,2781
1,4,4,32,4,1,9,2237,2092,1087
1,4,4,36,1,1,9,2677,2677,3755
1,4,4,41,1,1,8,2851,2750,4202
1,4,4,53,4,6,,828,753,915
1,4,4,54,4,6,,6,0,3629
1,4,4,72,3,4,,847,722,4202
1,4,4,78,3,6,,688,625,3629
1,4,5,56,4,1,7,1890,1869,3629
1,40,1,26,1,1,1,4718,4408,1087
1,40,1,36,1,6,,6679,6606,2781
1,40,1,36,2,1,3,2389,2355,1910
1,40,1,39,2,3,5,6613,6553,1716
1,40,1,43,2,3,6,490,392,980
1,40,1,44,2,1,9,2874,2618,980
1,40,1,45,2,3,5,8903,7698,1295
1,40,1,46,2,1,2,8877,7557,1295
1,40,1,46,2,1,8,3154,3081,1413
1,40,1,46,2,3,6,3697,3114,1184
1,40,1,46,2,3,6,4837,4777,980
1,40,1,47,2,1,8,6658,6644,3445
1,40,1,47,2,3,6,3968,3732,980
1,40,1,48,2,1,2,8754,8527,1051
1,40,1,48,2,3,6,1685,1631,980
1,40,1,49,2,1,5,6180,6016,1051
1,40,1,50,2,3,6,4882,2287,980
1,40,1,51,2,1,2,4625,4497,1087
1,40,1,53,2,3,6,4509,4129,980
1,40,1,53,3,3,5,6234,6013,1051
1,40,1,54,2,3,6,12905,12605,944
1,40,1,54,2,3,6,3357,3330,980
1,40,1,57,2,1,0,7465,6684,980
1,40,1,58,2,3,6,4690,2790,980
1,40,1,58,2,3,8,4167,4086,1087
1,40,1,59,2,3,6,5048,3265,3445
1,40,1,59,3,6,,2141,2023,1051
1,40,1,60,2,1,1,11982,11809,1716
1,40,1,60,2,3,5,14539,10869,1184
1,40,1,65,2,3,6,1908,1519,1184
1,40,1,66,2,3,6,2542,2226,980
1,40,1,68,2,3,6,1158,982,1184
1,40,1,68,2,3,6,3051,2785,980
1,40,1,69,2,1,5,1365,1257,1087
1,40,1,69,2,1,9,3227,1405,1087
1,40,1,69,2,1,9,3687,3575,3445
1,40,1,69,2,3,6,1022,796,944
1,40,1,69,2,3,6,2611,2411,980
1,40,1,69,2,3,6,3906,3500,944
1,40,1,70,2,3,6,1143,510,1032
1,40,1,70,3,4,,3602,3159,1051
1,40,1,71,2,3,6,2465,1900,799
1,40,1,72,2,3,6,2594,2139,980
1,40,1,72,2,3,6,2971,2488,980
1,40,1,74,2,3,6,1112,1088,3445
1,40,1,74,2,3,6,190,164,944
1,40,1,76,2,3,6,920,908,980
1,40,1,79,2,3,6,1200,880,980
1,40,2,46,2,3,1,6171,6055,1910
1,40,2,48,2,1,8,3885,3858,1910
1,40,2,61,2,2,0,4416,4346,1295
1,40,3,54,2,1,7,4066,3973,1413
1,41,1,46,2,1,0,7425,7334,1910
1,41,1,57,2,3,6,7117,7060,980
1,41,1,66,2,3,6,11459,10166,980
1,42,1,41,2,3,6,268,0,3445
1,42,1,59,2,6,,2731,2650,1910
1,42,1,64,2,1,7,4278,4206,944
1,42,1,66,2,3,6,920,794,980
1,42,1,69,2,3,6,2550,1505,3445
1,42,1,70,2,6,,2093,2018,1051
1,42,1,79,2,3,6,1785,1441,980
1,43,1,60,2,3,6,1983,1885,944
1,43,1,71,2,3,6,6132,5887,3445
1,44,1,60,2,3,6,3270,1893,980
1,45,1,30,2,1,8,1602,1531,915
1,45,1,43,2,2,0,4924,4827,1051
1,45,1,44,2,3,1,11270,11028,1716
1,45,1,45,2,2,5,5487,5250,1087
1,45,1,49,2,3,6,740,555,980
1,45,1,51,2,2,0,2694,2613,1683
1,45,1,53,2,2,0,3414,3293,1087
1,45,1,53,2,3,6,3600,3492,980
1,45,1,56,2,1,1,2780,2769,980
1,45,1,59,2,1,5,6180,6016,1087
1,45,1,72,2,3,6,5194,2070,980
1,47,1,42,2,3,5,963,901,1910
1,47,1,49,2,3,6,4793,4699,980
1,47,1,52,2,1,3,6499,6143,1413
1,48,1,32,2,1,2,5888,5876,2781
1,48,1,53,2,3,1,2420,2314,944
1,48,1,66,2,6,,976,971,1051
1,49,1,59,2,3,0,8694,8105,944
1,49,1,70,2,6,,5558,5424,1051
1,5,1,47,2,1,7,1372,1341,915
1,5,2,20,1,5,,1538,1498,3039
1,5,2,20,1,5,,1740,1646,3039
1,5,2,23,1,5,,858,809,1210
1,5,2,26,1,5,,252,245,3039
1,5,2,27,1,5,,932,823,3039
1,5,2,28,1,1,3,2916,2763,3629
1,5,2,42,4,1,4,1055,1034,1910
1,5,2,43,1,3,7,1092,1067,14094
1,5,2,49,4,4,,663,651,14094
1,5,2,50,4,1,9,2652,2485,3039
1,5,2,61,3,1,9,361,323,2749
1,5,2,66,3,4,,674,651,4202
1,5,2,71,2,6,,800,721,1087
1,5,3,21,1,1,3,2091,1096,4867
1,5,3,22,2,1,4,2483,2344,1910
1,5,3,27,2,1,7,2322,2321,1910
1,5,3,29,1,1,3,1468,1243,4202
1,5,3,30,1,1,1,4173,4077,8611
1,5,3,33,1,1,1,3192,3175,8611
1,5,3,34,1,1,7,1523,1490,4867
1,5,3,41,4,1,7,1373,1272,3629
1,5,3,42,1,1,7,2545,2481,3629
1,5,3,42,2,3,8,2236,2085,1051
1,5,3,43,3,1,9,1301,1283,4867
1,5,3,47,4,1,9,1349,1349,1087
1,5,3,76,3,6,,2672,2510,8611
1,5,4,24,1,1,3,1279,1070,3629
1,5,4,25,1,1,4,2788,1395,2749
1,5,4,25,2,1,5,1987,1921,2749
1,5,4,26,1,1,4,2284,2243,3755
1,5,4,26,1,6,,597,534,4202
1,5,4,26,2,1,9,1887,1828,1716
1,5,4,29,2,1,2,2585,2464,1087
1,5,4,37,1,1,3,5103,5037,4202
1,5,4,37,1,3,5,1385,1379,2749
1,5,4,46,4,6,,1172,1164,1910
1,5,4,55,2,6,,972,898,915
1,5,4,61,2,3,5,1391,1377,1087
1,5,4,61,3,2,2,1337,1299,3629
1,5,4,70,3,3,5,1731,1522,2749
1,5,5,25,1,1,8,1752,1696,2749
1,5,5,70,4,4,,637,579,3755
1,50,1,41,2,3,6,3554,3461,980
1,50,1,47,2,6,,6499,6432,1087
1,50,1,49,2,1,8,5269,5242,980
1,50,1,51,2,1,0,4880,4770,1413
1,50,1,53,2,1,3,3797,3789,1051
1,50,1,56,2,3,6,2588,2490,980
1,50,1,57,2,3,6,12895,12464,1184
1,50,1,57,2,3,6,2666,2608,980
1,50,1,58,2,3,6,3097,2533,980
1,50,1,59,2,3,6,4018,3928,980
1,50,1,63,2,3,6,5122,2135,944
1,50,1,63,2,3,6,688,470,980
1,50,1,64,2,3,6,1037,942,3445
1,50,1,64,2,6,,619,596,1716
1,50,1,72,2,3,6,950,879,944
1,50,1,77,2,3,6,1609,1283,980
1,50,1,78,2,6,,2840,1665,1051
1,52,1,54,2,3,2,2943,2921,1910
1,53,1,52,2,1,9,3731,3480,3445
1,53,1,68,2,3,6,3401,3345,1184
1,55,1,44,2,3,6,4813,4693,1184
1,55,1,47,2,1,3,5313,4332,980
1,56,1,45,2,3,1,5803,5524,2781
1,57,1,67,2,3,6,7975,7644,944
1,58,1,64,2,3,6,3072,2698,1476
1,6,1,43,2,1,1,492,467,3629
1,6,1,50,2,1,9,1758,1752,1910
1,6,1,78,3,3,9,640,578,3629
1,6,2,40,1,1,8,721,673,8611
1,6,2,64,3,1,9,1523,1490,4867
1,6,2,67,3,4,,419,393,3629
1,6,2,67,3,6,,283,249,4202
1,6,2,69,3,4,,587,372,4867
1,6,2,75,3,6,,630,622,4867
1,6,2,77,2,6,,310,234,1716
1,6,3,21,1,1,7,2091,2091,4867
1,6,3,21,1,6,,2302,2292,8611
1,6,3,23,1,5,,1766,1641,8611
1,6,3,24,1,1,2,2581,2414,8611
1,6,3,26,1,6,,1199,1148,4202
1,6,3,34,2,3,7,1667,1573,1683
1,6,3,35,2,3,9,1284,1233,2781
1,6,3,38,1,6,,910,840,8611
1,6,3,39,2,1,7,1925,1866,1295
1,6,3,40,1,3,4,1302,1156,3629
1,6,3,42,4,2,2,1740,1655,8611
1,6,3,45,2,1,9,5959,5382,4848
1,6,3,50,4,6,,1475,1019,3755
1,6,3,51,2,1,3,815,234,4023
1,6,3,51,2,1,4,1559,1559,1051
1,6,3,67,3,6,,1510,1463,3629
1,6,4,24,1,5,,843,670,4202
1,6,4,25,1,5,,1876,1729,4202
1,6,4,29,4,1,3,1427,1171,1051
1,6,4,31,1,1,7,4214,4205,3629
1,6,4,33,2,3,7,2824,2590,1051
1,6,4,37,4,4,,3961,2999,1716
1,6,4,49,3,6,,891,841,3629
1,6,4,49,4,1,7,508,422,3629
1,6,4,50,2,1,6,1595,1472,2749
1,6,4,53,4,1,8,999,997,3755
1,6,4,55,4,1,7,834,811,3629
1,6,4,75,3,6,,802,740,1087
1,6,4,83,3,1,9,1799,566,3629
1,6,4,84,3,6,,429,344,3629
1,6,5,40,2,1,2,1813,1746,1051
1,60,1,46,2,1,0,6755,6747,1051
1,60,1,48,2,3,4,4563,3924,1087
1,60,1,51,2,3,6,18995,18907,980
1,60,1,71,2,3,6,1592,187,980
1,60,1,73,2,1,9,1688,1511,944
1,60,1,76,2,6,,1560,1526,1051
1,61,5,64,2,1,6,183,0,1184
1,62,1,64,2,3,6,3125,2839,3445
